"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"01848","원주문막점","강원특별자치도 원주시 문막읍 원문로 1326","","","37.3314656270467","127.84982208121","2016-06-02","","06:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01862","예산종합병원점","충청남도 예산군 예산읍 산성리 75-2","","","36.6912339206684","126.838704965881","2016-06-14","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01877","속초세무서점","강원특별자치도 속초시 먹거리1길 35(교동)","","","38.1951320926365","128.576883753761","2016-06-23","","07:00","23:00",1,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01894","광나루역점","서울특별시 광진구 천호대로 808(광장동, 광장12차현대홈타운)","","","37.545073523534","127.102739572749","2016-06-29","","05:00","01:00",1,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01903","김해내동점","경상남도 김해시 우암로 123","","","35.2406139090138","128.864826570507","2016-06-30","","00:00","00:00",1,0,1,0,1,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29"
