code,title,sido,sigungu,lat,lng,first_seen_at,last_seen_at
V1018,GS25잠실구장점,서울,송파구,37.5113671128104,127.07153621778,2026-04-30,2026-04-30
V1019,GS25잠실1루점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1020,GS25잠실3루점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1029,GS25잠실경기장점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1049,GS25강남동원점,서울,강남구,37.5069168418451,127.054591344246,2026-04-30,2026-04-30
V1119,GS25건국점,서울,광진구,37.5456530862193,127.076249474139,2026-04-30,2026-04-30
V1130,GS25지에스강남점,서울,강남구,37.5017726227389,127.036820463742,2026-04-30,2026-04-30
V1202,GS25서울월드컵경기장점,서울,마포구,37.5683127572816,126.897331323498,2026-04-30,2026-04-30
V1203,GS25서울월드컵광장점,서울,마포구,37.5696437039247,126.898987083681,2026-04-30,2026-04-30
V1242,GS25잠실보조2점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1243,GS25잠실보조5점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1247,GS25부평중앙점,인천,부평구,37.4925600712766,126.725846855677,2026-04-30,2026-04-30
V1258,GS25잠실야구장점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1344,GS25드라마PPL점,경기,파주시,37.7565862824492,126.744566524048,2026-04-30,2026-04-30
V135,GS25역삼2점,서울,강남구,37.4941210412481,127.035516318398,2026-04-30,2026-04-30
V1649,GS25마산합성점,경남,창원시,35.237794604883,128.58473288088,2026-04-30,2026-04-30
V1658,GS25덕천점,부산,북구,35.21000911868,129.006933258338,2026-04-30,2026-04-30
V1810,GS25제주노형점,제주,제주시,33.4878829379448,126.482158884611,2026-04-30,2026-04-30
V1824,GS25창원경상대병원점,경남,창원시,35.1992500368761,128.70773762877,2026-04-30,2026-04-30
V1831,GS25대불중앙점(삭제예정),전남,영암군,34.75448962,126.45586979,2026-04-30,2026-04-30
V1846,GS25기장원자력의학원점,부산,기장군,35.3214859426991,129.243603111447,2026-04-30,2026-04-30
V1848,GS25기장의학원위성점,부산,기장군,35.3214859426991,129.243603111447,2026-04-30,2026-04-30
V1880,S2상왕십리역점,서울,성동구,37.5643458955156,127.029632456366,2026-04-30,2026-04-30
V1882,S4동작역점,서울,동작구,37.5028845711214,126.980278831646,2026-04-30,2026-04-30
V1884,GS25서울월드컵경기장2점,서울,마포구,37.5683127572816,126.897331323498,2026-04-30,2026-04-30
V1904,GS25상무본점,광주,서구,35.1541041283974,126.849386860156,2026-04-30,2026-04-30
V1918,GS25광주공항점,광주,광산구,35.1404490491835,126.810228335066,2026-04-30,2026-04-30
V1948,GS25강서LG사이언스점,서울,강서구,37.5635477219576,126.835475064697,2026-04-30,2026-04-30
V1957,GS25외야1루점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1958,GS25외야3루점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1959,GS25보조1점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1960,GS25보조3점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1961,GS25보조4점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1962,GS25보조6점,서울,송파구,37.5164471414021,127.073588738201,2026-04-30,2026-04-30
V1980,GS25한화리조트거제점,경남,거제시,35.0128479101864,128.706968548153,2026-04-30,2026-04-30
V1984,GS25거제장평점,경남,거제시,34.892541816556,128.610366166995,2026-04-30,2026-04-30
V1992,GS25서울월드컵경기장3점,서울,마포구,37.5683127572816,126.897331323498,2026-04-30,2026-04-30
V1995,GS25서울월드컵경기장4점,서울,마포구,37.5683127572816,126.897331323498,2026-04-30,2026-04-30
V1998,H&B여수충무점,전남,여수시,34.7413199123503,127.732059595271,2026-04-30,2026-04-30
V1999,H&B우장산역점,서울,강서구,37.5481455490144,126.836031320911,2026-04-30,2026-04-30
V2020,GS25경기대점,경기,수원시,37.2999534073882,127.03050812903,2026-04-30,2026-04-30
V2034,GS25용현인하점,인천,남구,37.4493271765508,126.66287264319,2026-04-30,2026-04-30
V2048,GS25동숭점,서울,종로구,37.5836732060897,127.002559653903,2026-04-30,2026-04-30
V2075,GS25신천으뜸점,서울,송파구,37.5106365268087,127.084157272762,2026-04-30,2026-04-30
V2076,GS25장충점,서울,중구,37.5612159762304,127.005382807028,2026-04-30,2026-04-30
V2101,GS25종로낙원점,서울,종로구,37.5722377584898,126.988629315939,2026-04-30,2026-04-30
V2119,GS25경희점,서울,동대문구,37.5927777763167,127.052330134008,2026-04-30,2026-04-30
V2138,GS25반포제일점,서울,서초구,37.5087329208097,127.019776128062,2026-04-30,2026-04-30
V2171,GS25수원장안점,경기,수원시,37.3091471006989,126.994065738307,2026-04-30,2026-04-30
V2209,GS25안산현대점,경기,안산시,37.2889380470175,126.849696665036,2026-04-30,2026-04-30
V221,GS25고척점,서울,구로구,37.5001705132706,126.867186678332,2026-04-30,2026-04-30
V2252,GS25상계역점,서울,노원구,37.6632267883139,127.073515792868,2026-04-30,2026-04-30
V2270,GS25보라매타운점,서울,관악구,37.4917750804707,126.925369715602,2026-04-30,2026-04-30
V2275,GS25숙대점,서울,용산구,37.5446160918044,126.967240897451,2026-04-30,2026-04-30
V2276,GS25명지점,서울,서대문구,37.5792701251744,126.923809325119,2026-04-30,2026-04-30
V22A2,GS25옥정본점,경기,양주시,37.8161630113656,127.097494729328,2026-04-30,2026-04-30
V2300,GS25역삼넥스빌점,서울,강남구,37.50196002332,127.044373063952,2026-04-30,2026-04-30
V2314,GS25익산인화점,전북,익산시,35.9316119909599,126.948271622059,2026-04-30,2026-04-30
V2323,GS25숭인본점,서울,종로구,37.5737440132412,127.022005054844,2026-04-30,2026-04-30
V2374,GS25대전동성점,대전,서구,36.3556259408979,127.399096875198,2026-04-30,2026-04-30
V2379,GS25마포도화점,서울,마포구,37.5403610148046,126.948594808642,2026-04-30,2026-04-30
V2405,GS25수원행복점,경기,수원시,37.2467894474585,127.060776702367,2026-04-30,2026-04-30
V2417,GS25호계점,경기,안양시,37.3835461350382,126.959333521434,2026-04-30,2026-04-30
V2419,GS25수원시티점,경기,수원시,37.2652740125927,127.028731201242,2026-04-30,2026-04-30
V2424,GS25고대개운점,서울,성북구,37.5888519618257,127.029348806539,2026-04-30,2026-04-30
V2458,GS25계산동경점,인천,계양구,37.5357866591781,126.736314020529,2026-04-30,2026-04-30
V2461,GS25원곡로점,경기,안산시,37.3310628621393,126.794407059009,2026-04-30,2026-04-30
V2481,GS25안양동영점,경기,안양시,37.3852106789094,126.935743649067,2026-04-30,2026-04-30
V249,GS25신구로점,서울,구로구,37.4963738700286,126.891569390731,2026-04-30,2026-04-30
V2511,GS25관악봉천점,서울,관악구,37.4807264877796,126.950266589248,2026-04-30,2026-04-30
V2526,GS25안산초지점,경기,안산시,37.307277007288,126.81517023206,2026-04-30,2026-04-30
V2531,GS25수원뉴타운점,경기,수원시,37.2598975075459,127.044628249774,2026-04-30,2026-04-30
V2542,GS25북가좌점,서울,서대문구,37.5807988781037,126.91167313622,2026-04-30,2026-04-30
V2557,GS25구리수택점,경기,구리시,37.5997513212319,127.138196458027,2026-04-30,2026-04-30
V2570,GS25논현금옥점,서울,강남구,37.5129482818755,127.025037495218,2026-04-30,2026-04-30
V2574,GS25목천동우점,충남,천안시,36.772095556256,127.19421303142,2026-04-30,2026-04-30
V2599,GS25신림신성점,서울,관악구,37.4719783493114,126.939275699496,2026-04-30,2026-04-30
V2609,GS25부개역점,인천,부평구,37.4882025576853,126.739625489717,2026-04-30,2026-04-30
V2619,GS25구로미성점,서울,구로구,37.5061988960698,126.876675578824,2026-04-30,2026-04-30
V2644,GS25의왕내손점,경기,의왕시,37.374906027386,126.968733707465,2026-04-30,2026-04-30
V2656,GS25수원매탄점,경기,수원시,37.2645118102493,127.044716612095,2026-04-30,2026-04-30
V2739,GS25양재삼익점,서울,서초구,37.4785188225374,127.040453957467,2026-04-30,2026-04-30
V2767,GS25녹번점,서울,은평구,37.6073343523395,126.932420880515,2026-04-30,2026-04-30
V2782,GS25명륜아남점,서울,종로구,37.5864281076458,127.000156516116,2026-04-30,2026-04-30
V2795,GS25궁동타운점,대전,유성구,36.3626245901802,127.35000279862,2026-04-30,2026-04-30
V2817,GS25수원은마점,경기,수원시,37.2543212875723,127.073207396526,2026-04-30,2026-04-30
V2832,GS25수원조원점,경기,수원시,37.3004458118696,127.012657464753,2026-04-30,2026-04-30
V2850,GS25대전자양로점,대전,동구,36.3534472487841,127.438588739463,2026-04-30,2026-04-30
V2862,GS25익산영등점,전북,익산시,35.9605612580316,126.978596354443,2026-04-30,2026-04-30
V294,GS25서대문창천점,서울,서대문구,37.5587247950484,126.927590580771,2026-04-30,2026-04-30
V2959,GS25대전중리점,대전,대덕구,36.3608456173539,127.425097531314,2026-04-30,2026-04-30
V2963,GS25대전대림점,대전,유성구,36.3621809668003,127.352959357641,2026-04-30,2026-04-30
V2975,GS25서울과기대점,서울,노원구,37.6278934224582,127.077647164605,2026-04-30,2026-04-30
V2977,GS25명륜성대점,서울,종로구,37.5879024521797,126.996570125591,2026-04-30,2026-04-30
V2A22,GS25울산법대로점,울산,남구,35.536278075894,129.286125200421,2026-04-30,2026-04-30
V2A23,GS25진주신평공원점,경남,진주시,35.1733265832192,128.066930588837,2026-04-30,2026-04-30
V2A25,GS25영동대사랑점,충북,영동군,36.1862373388925,127.780017259677,2026-04-30,2026-04-30
V2A27,GS25파주미래점,경기,파주시,37.8612332094341,126.787332062586,2026-04-30,2026-04-30
V2A28,GS25동해북평점,강원,동해시,37.4798743173514,129.121115414968,2026-04-30,2026-04-30
V2A29,GS25서구엠파크점,인천,서구,37.4895442902725,126.66483666534,2026-04-30,2026-04-30
V2A32,GS25동산휴먼시아점,인천,동구,37.4743020985369,126.650037619528,2026-04-30,2026-04-30
V2A33,GS25학익미소점,인천,미추홀구,37.443637262006,126.672884535158,2026-04-30,2026-04-30
V2A35,GS25상도센타점,경북,포항시,36.0115816743837,129.350416851669,2026-04-30,2026-04-30
V2A36,GS25상대중앙점,경남,진주시,35.188461056222,128.115115109472,2026-04-30,2026-04-30
V2A44,GS25외도월대점,제주,제주시,33.4923352618937,126.433466693143,2026-04-30,2026-04-30
V2A48,GS25정릉유명점,서울,성북구,37.6063218486316,126.998950621699,2026-04-30,2026-04-30
V2A54,GS25강화도서관점,인천,강화군,37.7483952526783,126.483023584579,2026-04-30,2026-04-30
V2A55,GS25LG복지동점,경기,평택시,37.1226155505184,127.090657687532,2026-04-30,2026-04-30
V2A56,GS25대치은마점,서울,강남구,37.5000160610199,127.066100937004,2026-04-30,2026-04-30
V2A63,GS25기산래미안점,경기,화성시,37.2226260125027,127.048838879788,2026-04-30,2026-04-30
V2A65,GS25용인구갈점,경기,용인시,37.282793790195,127.111787228848,2026-04-30,2026-04-30
V2A69,GS25고잔중앙점,인천,남동구,37.3882579118948,126.716873239542,2026-04-30,2026-04-30
V2A73,GS25오송호반점,충북,청주시,36.6277981840053,127.325079192645,2026-04-30,2026-04-30
V2A78,GS25LX광화문빌딩점,서울,종로구,37.5694048179217,126.971495092823,2026-04-30,2026-04-30
V2A83,GS25송산수노을점,경기,화성시,37.2866961533538,126.820544898867,2026-04-30,2026-04-30
V2A84,GS25통진서암점,경기,김포시,37.6930554259075,126.601774644235,2026-04-30,2026-04-30
V2A93,GS25사천한주점,경남,사천시,35.0672368524369,128.078420330242,2026-04-30,2026-04-30
V2B32,GS25포승쌍용마을점,경기,평택시,36.9980993938919,126.838426372663,2026-04-30,2026-04-30
V2B34,GS25유신림마음점,서울,관악구,37.4830814310579,126.929508050463,2026-04-30,2026-04-30
V2B37,GS25마도사거리점,경기,화성시,37.2075047877005,126.775622214632,2026-04-30,2026-04-30
V2B42,GS25웨스턴돔점,경기,고양시,37.655881280562,126.771988098195,2026-04-30,2026-04-30
V2B45,GS25발안중앙점,경기,화성시,37.1323445341095,126.899742514993,2026-04-30,2026-04-30
V2B55,GS25S가산디지털단지역점,서울,금천구,37.4804047923525,126.882680701224,2026-04-30,2026-04-30
V2B56,GS25구로허브점,서울,구로구,37.4955720398737,126.872514634512,2026-04-30,2026-04-30
V2B57,GS25의정해태점,경기,의정부시,37.7393511839924,127.044817104866,2026-04-30,2026-04-30
V2B59,GS25학동제일점,서울,강남구,37.5152264895306,127.032541610374,2026-04-30,2026-04-30
V2B64,GS25정읍북면스타점,전북,정읍시,35.603814473455,126.884808950104,2026-04-30,2026-04-30
V2B66,GS25청량현대점,서울,동대문구,37.5888536185925,127.052878032498,2026-04-30,2026-04-30
V2B69,GS25마곡LG사이언스점,서울,강서구,37.5633532392817,126.831290071095,2026-04-30,2026-04-30
V2B73,GS25수원경수로점,경기,수원시,37.2970238512318,127.013999228143,2026-04-30,2026-04-30
V2B75,GS25방배천로점,서울,서초구,37.479204002071,126.984365316001,2026-04-30,2026-04-30
V2B76,GS25원당대림점,경기,고양시,37.6611428369399,126.839666162219,2026-04-30,2026-04-30
V2B77,GS25방배아트자이점,서울,서초구,37.4801836280316,127.002069454856,2026-04-30,2026-04-30
V2B82,GS25청라핑크점,인천,서구,37.5206898023017,126.625277576836,2026-04-30,2026-04-30
V2B83,GS25궁동상지점,서울,구로구,37.4941345415996,126.83300160849,2026-04-30,2026-04-30
V2B84,GS25배곧호반점,경기,시흥시,37.3744476622211,126.72547446162,2026-04-30,2026-04-30
V2B88,GS25보령주포공단점,충남,보령시,36.4020417553382,126.570255750154,2026-04-30,2026-04-30
V2C22,GS25토월대동점,경남,창원시,35.2197807547508,128.689637903304,2026-04-30,2026-04-30
V2C23,GS25마산한일점,경남,창원시,35.2267891282782,128.575173180584,2026-04-30,2026-04-30
V2C24,GS25정읍스마일점,전북,정읍시,35.5634383975506,126.860074270256,2026-04-30,2026-04-30
V2C26,GS25외대기숙사점,경기,용인시,37.3346609295015,127.262981872004,2026-04-30,2026-04-30
V2C34,GS25수지LH점,경기,용인시,37.3213366325679,127.091995803445,2026-04-30,2026-04-30
V2C42,GS25남악부영점,전남,무안군,34.8121152970618,126.472676229525,2026-04-30,2026-04-30
V2C54,GS25연동신라점,제주,제주시,33.4861813767425,126.486782843247,2026-04-30,2026-04-30
V2C62,GS25신곡그린빌점,경기,의정부시,37.7468644603873,127.060379644581,2026-04-30,2026-04-30
V2C64,GS25둔산청솔점,대전,서구,36.3524332918096,127.398653407637,2026-04-30,2026-04-30
V2C76,GS25제기정화점,서울,동대문구,37.5851845780333,127.041477431861,2026-04-30,2026-04-30
V2C83,GS25제주아쿠아플라넷점,제주,서귀포시,33.4328642270878,126.927743698258,2026-04-30,2026-04-30
V2C85,GS25소양벚꽃로점,전북,완주군,35.8652391997527,127.247314658474,2026-04-30,2026-04-30
V2C86,GS25고성제일점,강원,고성군,38.4877270603285,128.432587610161,2026-04-30,2026-04-30
V2C92,GS25독산초교점,서울,금천구,37.4642732222773,126.900656600177,2026-04-30,2026-04-30
V2C96,GS25시흥검바위점,경기,시흥시,37.4319882861754,126.796012255054,2026-04-30,2026-04-30
V2C99,GS25사상대동점,부산,사상구,35.1489071403082,128.985700085368,2026-04-30,2026-04-30
V2D24,GS25분당수호점,경기,성남시,37.3698366429494,127.110300769944,2026-04-30,2026-04-30
V2D25,GS25시흥한라점,경기,시흥시,37.3617146201633,126.717020074111,2026-04-30,2026-04-30
V2D27,GS25뉴당진읍내원룸점,충남,당진시,36.8962148038196,126.63842290529,2026-04-30,2026-04-30
V2D33,GS25달서상인점,대구,달서구,35.8181341450377,128.540829419789,2026-04-30,2026-04-30
V2D35,GS25강서공항점,서울,강서구,37.5581750006724,126.810783113401,2026-04-30,2026-04-30
V2D36,GS25지산목련점,대구,수성구,35.8217513316483,128.628946921289,2026-04-30,2026-04-30
V2D44,GS25인천용마루점,인천,미추홀구,37.4590410384438,126.643156954269,2026-04-30,2026-04-30
V2D46,GS25당진도비도점,충남,당진시,37.0180616712795,126.461987720635,2026-04-30,2026-04-30
V2D48,GS25광명골드중앙점,경기,광명시,37.4687288300623,126.853654226089,2026-04-30,2026-04-30
V2D54,GS25대정중앙점,제주,서귀포시,33.2213557553702,126.25183784113,2026-04-30,2026-04-30
V2D55,GS25S9올림픽공원역점,서울,송파구,37.5162016309482,127.130265325605,2026-04-30,2026-04-30
V2D56,GS25안산호수점,경기,안산시,37.3037416631606,126.818462971002,2026-04-30,2026-04-30
V2D57,GS25안산본오점,경기,안산시,37.2919083987927,126.868080043457,2026-04-30,2026-04-30
V2D67,GS25간석중앙점,인천,남동구,37.4600563844255,126.697753411637,2026-04-30,2026-04-30
V2D72,GS25청담칼릭스점,서울,강남구,37.5252772443552,127.050830240533,2026-04-30,2026-04-30
V2D73,GS25은평불광점,서울,은평구,37.6205581459026,126.925095578593,2026-04-30,2026-04-30
V2D74,GS25예산덕산점,충남,예산군,36.6935938187416,126.661213965146,2026-04-30,2026-04-30
V2D75,GS25테크노마트점,서울,구로구,37.5069942274055,126.890292826566,2026-04-30,2026-04-30
V2D76,GS25안산선부로점,경기,안산시,37.3419780102542,126.806297092143,2026-04-30,2026-04-30
V2D77,GS25동구검사점,대구,동구,35.8884783609868,128.653820799589,2026-04-30,2026-04-30
V2D84,GS25천곡우방점,울산,북구,35.6385815160277,129.324696034083,2026-04-30,2026-04-30
V2D85,GS25울산반구캐슬점,울산,중구,35.5596220199457,129.344714997639,2026-04-30,2026-04-30
V2D92,GS25남면상수,경기,양주시,37.8731031720192,126.995663285887,2026-04-30,2026-04-30
V2D95,GS25과천양지점,경기,과천시,37.4499414893587,126.998560298584,2026-04-30,2026-04-30
V2D99,GS25양촌타워점,경기,김포시,37.6546554657309,126.630247868268,2026-04-30,2026-04-30
V2E27,GS25고척으뜸점,서울,구로구,37.5058427332101,126.858301657205,2026-04-30,2026-04-30
V2E29,GS25대연동원점,부산,남구,35.136998497343,129.095879501982,2026-04-30,2026-04-30
V2E34,GS25광주역점,광주,북구,35.1645593152432,126.909798066154,2026-04-30,2026-04-30
V2E36,GS25간현유원지점,강원,원주시,37.3648114116548,127.832992048581,2026-04-30,2026-04-30
V2E38,GS25S6상수역점,서울,마포구,37.5481197892069,126.922661122306,2026-04-30,2026-04-30
V2E45,GS25신흥대림점,세종,조치원읍,36.5935006694912,127.285221726511,2026-04-30,2026-04-30
V2E47,GS25북삼현대점,경북,칠곡군,36.0671446914694,128.335660480711,2026-04-30,2026-04-30
V2E48,GS25독산골드파크3차점,서울,금천구,37.4593796598347,126.896692865032,2026-04-30,2026-04-30
V2E52,GS25동구진성로점,울산,동구,35.5067127477065,129.427217986047,2026-04-30,2026-04-30
V2E56,GS25가평파란채점,경기,가평군,37.8381008510151,127.507140394203,2026-04-30,2026-04-30
V2E66,GS25사천동아점,충북,청주시,36.6653309186532,127.475289211087,2026-04-30,2026-04-30
V2E69,GS25고대중앙광장점,서울,성북구,37.588716059649,127.032554976856,2026-04-30,2026-04-30
V2E75,GS25진해고점,경남,창원시,35.1602020390587,128.662954587529,2026-04-30,2026-04-30
V2E82,GS25구로한일점,서울,구로구,37.5082329906764,126.85204443441,2026-04-30,2026-04-30
V2E84,GS25개포소망점,서울,강남구,37.4892089592215,127.067954115282,2026-04-30,2026-04-30
V2E85,GS25목감샘터점,경기,시흥시,37.3811470659316,126.863060652136,2026-04-30,2026-04-30
V2E98,GS25혁신일번지점,전북,완주군,35.8371936767797,127.057105747924,2026-04-30,2026-04-30
V2E99,GS25중동헤리움점,경기,부천시,37.5027954510188,126.773535854868,2026-04-30,2026-04-30
V2F26,GS25S6돌곶이역점,서울,성북구,37.6105665389547,127.05711102127,2026-04-30,2026-04-30
V2F36,GS25남양주천마점,경기,남양주시,37.6631162937926,127.248259516034,2026-04-30,2026-04-30
V2F39,GS25부천직업학교점,경기,부천시,37.4838935923445,126.761610523119,2026-04-30,2026-04-30
V2F44,GS25석남본점,인천,서구,37.5117676643388,126.663604247544,2026-04-30,2026-04-30
V2F53,GS25논현그린점,인천,남동구,37.3981452927782,126.731353097832,2026-04-30,2026-04-30
V2F54,GS25중화금성점,서울,중랑구,37.5969142544071,127.07862932194,2026-04-30,2026-04-30
V2F55,GS25수원영일점,경기,수원시,37.2480852608045,127.075459130085,2026-04-30,2026-04-30
V2F63,GS25옥천다나점,전남,해남군,34.5669501699956,126.646868311341,2026-04-30,2026-04-30
V2F66,GS25강남사랑점,서울,강남구,37.4961574923781,127.035524092971,2026-04-30,2026-04-30
V2F68,GS25영덕남정점,경북,영덕군,36.2723225145931,129.377268193412,2026-04-30,2026-04-30
V2F72,GS25나운보람점,전북,군산시,35.9704709764048,126.69930604972,2026-04-30,2026-04-30
V2F73,GS25원천베스트점,경기,수원시,37.2667617086161,127.062423204817,2026-04-30,2026-04-30
V2F74,GS25광교40단지점,경기,수원시,37.2953257098541,127.080758461252,2026-04-30,2026-04-30
V2F76,GS25사근중앙점,서울,성동구,37.5610090873014,127.048114011507,2026-04-30,2026-04-30
V2F77,GS25면목본점,서울,중랑구,37.5904669027237,127.087291757065,2026-04-30,2026-04-30
V2F79,GS25구미옥계중앙점,경북,구미시,36.1469257170754,128.416323030687,2026-04-30,2026-04-30
V2F86,GS25철원화지리점,강원,철원군,38.2142049361021,127.213733039687,2026-04-30,2026-04-30
V2F92,GS25고덕시티점,서울,강동구,37.5540512032022,127.154589771727,2026-04-30,2026-04-30
V2F93,GS25화곡송화점,서울,강서구,37.5474030259702,126.835658090981,2026-04-30,2026-04-30
V2F94,GS25화곡까치산점,서울,강서구,37.5326204690194,126.844271597754,2026-04-30,2026-04-30
V2F96,GS25김천대로점,경북,김천시,36.116957321444,128.151685318233,2026-04-30,2026-04-30
V2G26,GS25광장학산점,서울,광진구,37.5512938041715,127.110347142954,2026-04-30,2026-04-30
V2G27,GS25엘지산단점,경기,평택시,37.1234422915437,127.08216278836,2026-04-30,2026-04-30
V2G28,GS25백암기안점,경기,용인시,37.164599633211,127.375405435779,2026-04-30,2026-04-30
V2G34,GS25태화동부일신점,울산,중구,35.5527883095726,129.297219764807,2026-04-30,2026-04-30
V2G35,GS25서구한울점,부산,서구,35.0967571008209,129.023096156266,2026-04-30,2026-04-30
V2G37,GS25부산초량로점,부산,동구,35.1195880818359,129.03599828456,2026-04-30,2026-04-30
V2G39,GS25서암드림점,경기,김포시,37.6952443155322,126.59717540549,2026-04-30,2026-04-30
V2G48,GS25수지원희점,경기,용인시,37.3067344631806,127.084376247129,2026-04-30,2026-04-30
V2G55,GS25춘천럭키점,강원,춘천시,37.8621345515426,127.740203097144,2026-04-30,2026-04-30
V2G68,GS25가경한마음점,충북,청주시,36.6231548518335,127.441608227948,2026-04-30,2026-04-30
V2G76,GS25월롱산로점,경기,파주시,37.781447916448,126.763638066359,2026-04-30,2026-04-30
V2G77,GS25동구하이빌점,대구,동구,35.8837683037193,128.656417976199,2026-04-30,2026-04-30
V2G82,GS25구미고아점,경북,구미시,36.1883958925889,128.34819828594,2026-04-30,2026-04-30
V2G85,GS25부산충장대로점,부산,중구,35.1055553409621,129.036807632366,2026-04-30,2026-04-30
V2G88,GS25청천금호점,인천,부평구,37.5071237327399,126.714470234465,2026-04-30,2026-04-30
V2G92,GS25월롱산단점,경기,파주시,37.8304953726778,126.778099594866,2026-04-30,2026-04-30
V2G99,GS25의정신세계점,경기,의정부시,37.7515269385135,127.070011791069,2026-04-30,2026-04-30
V2H22,GS25현풍시네마점,대구,달성군,35.6929937140061,128.455664792393,2026-04-30,2026-04-30
V2H23,GS25반월대우점,경기,화성시,37.2338387291929,127.066233914603,2026-04-30,2026-04-30
V2H28,GS25분당미래점,경기,성남시,37.370528918132,127.138122927535,2026-04-30,2026-04-30
V2H29,GS25용봉헤븐점,광주,북구,35.1826356589989,126.907185552143,2026-04-30,2026-04-30
V2H32,GS25용강스파점,경북,경주시,35.8764970785227,129.230247724805,2026-04-30,2026-04-30
V2H35,GS25대산센터점,충남,서산시,36.9710631676052,126.411431923623,2026-04-30,2026-04-30
V2H36,GS25제천용두시티점,충북,제천시,37.1394730876826,128.200816480318,2026-04-30,2026-04-30
V2H37,GS25진주인사대로점,경남,진주시,35.1900082133306,128.073763637598,2026-04-30,2026-04-30
V2H43,GS25평내신명점,경기,남양주시,37.6444543609703,127.239608620184,2026-04-30,2026-04-30
V2H45,GS25세곡1단지점,서울,강남구,37.4811883142432,127.092137062928,2026-04-30,2026-04-30
V2H54,GS25대전대학사점,대전,동구,36.3376019505907,127.457884386532,2026-04-30,2026-04-30
V2H59,GS25성남금광점,경기,성남시,37.4461171328881,127.161533706047,2026-04-30,2026-04-30
V2H62,GS25남해남양점,경남,남해군,34.8388041336111,127.885969086518,2026-04-30,2026-04-30
V2H67,GS25회산현대점,강원,강릉시,37.7408886491048,128.865378039862,2026-04-30,2026-04-30
V2H73,GS25석촌럭키점,서울,송파구,37.5084670292141,127.106816879529,2026-04-30,2026-04-30
V2H75,GS25감만판테라,부산,남구,35.1116664706091,129.080149424445,2026-04-30,2026-04-30
V2H77,GS25옥포허브시티점,대구,달성군,35.7821939986206,128.435511892828,2026-04-30,2026-04-30
V2H85,GS25신안센터점,광주,북구,35.1649005948391,126.90565528412,2026-04-30,2026-04-30
V2H93,GS25동탄행복점,경기,화성시,37.1858468045594,127.126685005669,2026-04-30,2026-04-30
V2H96,GS25예천현대점,경북,예천군,36.5757798339102,128.487361501052,2026-04-30,2026-04-30
V2J27,GS25북삼드림점,경북,칠곡군,36.0710302196342,128.34793353581,2026-04-30,2026-04-30
V2J28,GS25덕정은동점,경기,양주시,37.8385623323951,127.068546788358,2026-04-30,2026-04-30
V2J35,GS25인천내항점,인천,중구,37.4583408215202,126.626983862974,2026-04-30,2026-04-30
V2J49,GS25철원명성로점,강원,철원군,38.1478515774889,127.307348664083,2026-04-30,2026-04-30
V2J52,GS25안녕원룸점,경기,화성시,37.2117764730723,126.981511726593,2026-04-30,2026-04-30
V2J53,GS25향남하길점,경기,화성시,37.119661998987,126.916939819367,2026-04-30,2026-04-30
V2J55,GS25가경세원점,충북,청주시,36.6274441887741,127.437675176757,2026-04-30,2026-04-30
V2J58,GS25가좌제일점,인천,서구,37.4952987815615,126.683042787973,2026-04-30,2026-04-30
V2J62,GS25백석효성점,경기,고양시,37.6415835704074,126.78694192128,2026-04-30,2026-04-30
V2J67,GS25구미구평부영점,경북,구미시,36.0905564105144,128.439644035412,2026-04-30,2026-04-30
V2J68,GS25이동저수지점,경기,용인시,37.1360540511724,127.199965833133,2026-04-30,2026-04-30
V2J73,GS25뉴대전홍도점,대전,동구,36.3499360693839,127.427940575696,2026-04-30,2026-04-30
V2J89,GS25충주금가점,충북,충주시,37.0501403031912,127.928219858175,2026-04-30,2026-04-30
V2J92,GS25선유도타워점,서울,영등포구,37.5364502700185,126.895208969562,2026-04-30,2026-04-30
V2J93,GS25가양메르디앙점,서울,강서구,37.5598389268508,126.857060413285,2026-04-30,2026-04-30
V2J96,GS25뉴우석대점,전북,완주군,35.9149459380111,127.068317527982,2026-04-30,2026-04-30
V2K23,GS25의정캐슬1단지점,경기,의정부시,37.728704342144,127.038555498282,2026-04-30,2026-04-30
V2K24,GS25음성금일로점,충북,음성군,37.0119680170136,127.524186264736,2026-04-30,2026-04-30
V2K25,GS25테라스타워점,경기,화성시,37.0868672838235,126.909667571486,2026-04-30,2026-04-30
V2K27,GS25관악탑점,서울,관악구,37.4732642673296,126.975796875885,2026-04-30,2026-04-30
V2K28,GS25관악녹두점,서울,관악구,37.4708882596006,126.934282921921,2026-04-30,2026-04-30
V2K29,GS25경남대고운관점,경남,창원시,35.1802187543779,128.554576310253,2026-04-30,2026-04-30
