"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"00955","화성일진산단점","경기도 화성시 정남면 만년로 849","","","37.1868333616822","127.004851711334","2015-05-15","","05:00","22:00",0,0,1,0,0,0,0,1,0,0,0,0,0,"2026-04-29","2026-04-29"
"00967","울산목화점","울산광역시 남구  달삼로 25","","","35.5358259820036","129.331949652556","2015-05-22","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"00968","양산석산점","경상남도 양산시 동면 금오13길 4","1층 111호","","35.3161528817108","129.025644587011","2015-05-23","","07:00","01:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"00971","미아지웰점","서울특별시 강북구 도봉로76길 42-1(미아동)","","","37.633289229074","127.026187964977","2015-05-27","","06:00","01:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"00976","덕양지도공원점","경기도 고양시 덕양구 중앙로633번길 6(토당동)","1층 1호","","37.6271317925811","126.827755752956","2015-05-22","","10:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"00989","광주무등파크점","광주광역시 동구  지호로164번길 14-10","1층","","35.1487597375332","126.946834844587","2015-05-19","","10:00","22:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01006","통영더팰리스점","경상남도 통영시 광도면 죽림3로 13(주영더팰리스)","","","34.8842441466585","128.414541672213","2015-05-31","","06:00","00:00",0,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
