"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"28192","진주평거LH점","경상남도 진주시 새평거로 75","","","35.1676833770853","128.055059848849","2024-07-15","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28240","백석동문점","경기도 고양시 일산동구 호수로 358-26","","","37.6393150453807","126.786902702806","2024-07-02","","00:00","00:00",1,0,1,1,0,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"28241","사상감전점","부산광역시 사상구 학감대로 257","","","35.1539550183311","128.990206561137","2024-07-03","","05:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28242","시흥하중점","경기도 시흥시 하중로133번길 3","상가동 106호","","37.3990460683096","126.801089737837","2024-07-01","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28243","용상화성점","경상북도 안동시 경동로 951","용상화성드림아파트 상가","","36.5546781174258","128.758926317128","2024-07-02","","07:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28244","R한남제일점","서울특별시 용산구 이태원로 245","","","37.5369083075217","127.000040053449","2024-07-01","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28245","대구서부정류장점","대구광역시 달서구 월배로97길 16","1층","","35.836613450247","128.555498788366","2024-07-02","","06:00","18:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28246","영덕남정점","경상북도 영덕군 남정면 동해대로 4078","","","36.3231248411654","129.381200013954","2024-07-02","","05:00","21:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28247","해남송지로드점","전라남도 해남군 송지면 땅끝해안로 1134-8","","","34.3683530917633","126.514650449083","2024-07-05","","00:00","00:00",1,0,0,1,1,0,1,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"28248","완도약산점","전라남도 완도군 약산면 장용1길 4-2","1층","","34.3946371494343","126.899553247495","2024-07-03","","06:00","01:00",0,0,0,1,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29"
"28249","수원시청점","경기도 수원시 팔달구 권광로175번길 52","1층 104호","","37.2642042318377","127.029463686455","2024-07-02","","00:00","00:00",1,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28251","시지노변점","대구광역시 수성구 노변공원로 83","","","35.8347258547296","128.69829682193","2024-07-02","","06:00","01:00",0,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"28253","인천대인문대점(위)","인천광역시 연수구 아카데미로 119","인문대 1층","","37.37520277548921","126.63181881447524","2024-07-19","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28256","인천대자연대점","인천광역시 연수구 아카데미로 119","5호관(자연과학대학)","","37.37599546887647","126.63538830599637","2024-07-23","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28257","인천대사회대점","인천광역시 연수구 아카데미로 119","13호관 (사회과학대)","","37.37608834945546","126.63337254307083","2024-07-19","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28258","인천대공대점(위)","인천광역시 연수구 아카데미로 119","공대 B1","","37.373428942732225","126.63219722767468","2024-07-23","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28259","강릉관동대점","강원특별자치도 강릉시  관대길 27 (내곡동)","","","37.739466063646","128.877771887799","2024-07-02","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28260","인천대생명대점(위)","인천광역시 연수구 아카데미로 119","생명대 2층","","37.3724259601675","126.63128201241146","2024-07-23","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28261","인천대복지회관점","인천광역시 연수구 아카데미로 119","11호관_복지회관","","37.374369221360446","126.63178337366735","2024-07-30","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28262","인천대생활관점","인천광역시 연수구 아카데미로 119","18-1호관 (제1기숙사)","","37.37393948347393","126.6297786861406","2024-07-30","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28263","R대구원고개점","대구광역시 서구 달서로43길 4","","","35.8814846413371","128.571524852643","2024-07-10","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"28265","인천원창로점","인천광역시 서구 원창로167번길 1","1층","","37.5178802879541","126.667756785535","2024-07-13","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28266","영종지엘플렉스점","인천광역시 중구 영종대로196번길 19","","","37.4905993530646","126.499521030144","2024-07-08","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28267","부산진구청후문점","부산광역시 부산진구 신천대로220번길 77-10","","","35.1621224136622","129.054150113415","2024-07-04","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28271","강남더인피닛점","서울특별시 서초구 사평대로58길 6","","","37.5034492960001","127.023492282832","2024-07-09","","07:00","02:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28272","대구두산초점","대구광역시 수성구 동대구로6길 12","1층","","35.8321479937406","128.624522567879","2024-07-09","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28273","뉴김포마산가현점","경기도 김포시 김포한강8로194번길 142","","","37.6351369339622","126.644131094465","2024-07-11","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28274","R대전용문타운점","대전광역시 서구 계룡로636번길 14-26","","","36.3393574382041","127.39092621126","2024-07-11","","00:00","00:00",1,1,1,1,1,0,1,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"28275","천안성정도원점","충청남도 천안시 서북구 도원8길 26","1층","","36.8208944614592","127.134443791564","2024-07-19","","00:00","00:00",1,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28276","SMART오수만남휴게소점","전북특별자치도 임실군 오수면 춘향로 1840","1층","","35.5598109235354","127.320238396426","2024-07-27","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"28277","진영에코시티점","경상남도 김해시 진영읍 진산대로 59-3","상가 303동 110호","","35.3083908241596","128.720195460498","2024-07-09","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28283","R인제서호점","강원특별자치도 인제군 북면 원통로 40","","","38.1118090366838","128.198117191178","2024-07-11","","05:00","00:00",0,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"28284","R토성경동리인타워점","부산광역시 서구 보수대로 27","","","35.0992716554642","129.024246029705","2024-07-17","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29"
"28286","동탄이든앤스페이스점","경기도 화성시 동탄영천로 105","지하 b112, b113호","","37.2119058978658","127.10192097802","2024-07-22","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29"
"28287","R양구점","강원특별자치도 양구군 양구읍 중앙길 19","","","38.1066301864034","127.989394461297","2024-07-11","","08:00","02:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"28289","쿠팡창원4센터점","경상남도 창원시 진해구 두동남로 52","","","35.1182851795383","128.799269095418","2024-07-18","","08:00","16:00",1,0,0,0,0,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"28290","구미인의서한점","경상북도 구미시 여헌로 12-4","1층","","36.1029451091473","128.423675014115","2024-07-17","","00:00","00:00",1,1,0,0,1,0,1,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"28291","동탄호수공원점","경기도 화성시 동탄대로6길 17","","","37.168718051251","127.108730059719","2024-07-22","","07:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
