"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"27237","R황금센터점","대구광역시 수성구 들안로32길 70","","","35.8441396972663","128.620798886162","2024-01-01","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27445","R광주보훈병원점","광주광역시 광산구 첨단월봉로 99","광주보훈병원내 1층","","35.2080493386187","126.849494394574","2024-01-02","","00:00","00:00",1,0,0,0,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"27455","KT판교사옥점","경기도 성남시 수정구 금토로 32","KT판교빌딩 B1F","","37.4065969793223","127.090792076468","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27456","KT판교사옥위성점","경기도 성남시 수정구 금토로 32","","","37.4065969793223","127.090792076468","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27468","R한국전력본사점","전라남도 나주시 전력로 55","한국전력공사본사 B1F","","35.0263692039959","126.78445368522","2024-01-02","","08:00","18:00",0,1,0,1,0,0,1,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"27477","양평다문유보라점","경기도 양평군 용문면 두담길 10","양평다문유보라 상가동 102호","","37.4807767348407","127.596460021479","2024-01-03","","06:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27515","R가산케이원점","서울특별시 금천구 가산디지털2로 166","111호, 112호","","37.4826735316069","126.878293835001","2024-01-05","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"27516","은평수지점","서울특별시 은평구 연서로34길 33","","","37.6220336591134","126.929582403858","2024-01-04","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29"
"27517","광주금남평화점","광주광역시 동구 중앙로196번길 15-4","","","35.1497317615986","126.917519863363","2024-01-18","","00:00","00:00",1,0,0,0,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"27518","마산의료원점","경상남도 창원시 마산합포구 3·15대로 231","마산의료원 본관 1층","","35.1991716603293","128.56555996711","2024-01-02","","07:00","21:00",1,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27520","달서파워호산점","대구광역시 달서구 호산동로35북길 89","","","35.8516954698188","128.482330963937","2024-01-02","","06:00","01:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27523","춘천요선점","강원특별자치도 춘천시 서부대성로 48","1층","","37.8830369876114","127.728314154299","2024-01-02","","00:00","00:00",1,1,0,0,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"27536","대전와동현대점","대전광역시 대덕구 신탄진로218번길 61","","","36.4019857772049","127.423646945865","2024-01-04","","00:00","00:00",1,1,0,1,1,0,1,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"27545","순천신대타운점","전라남도 순천시 해룡면 좌야로 135","","","34.935023601208","127.544893172736","2024-01-03","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27546","세종고복레이크점","세종특별자치시 연서면 도신고복로 587","1층","","36.600396752306","127.227032867209","2024-01-11","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"27556","용현자이타워점","인천광역시 미추홀구 독배로 383","자이타워 119호,120호","","37.45432152172","126.648254730698","2024-01-01","","00:00","00:00",1,1,1,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"27560","이대과학관점","서울특별시 서대문구 이화여대길 52","종합과학관 D112호","","37.5644645178259","126.950288837762","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27561","이대아산공학관점","서울특별시 서대문구 이화여대길 52","아산공학관 110호","","37.5644645178259","126.950288837762","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27562","이대도서관점","서울특별시 서대문구 이화여대길 52","도서관 B103호","","37.5644645178259","126.950288837762","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27563","이대경영관점","서울특별시 서대문구 이화여대길 52","신세계경영관 B112호","","37.5644645178259","126.950288837762","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"27564","이대아산공학관위성점","서울특별시 서대문구 이화여대길 52","","","37.5644645178259","126.950288837762","2024-01-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
