"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"01559","평택고덕삼성점","경기도 평택시 지제로 133","","","37.0213848315816","127.057609930251","2016-02-15","","06:00","22:00",0,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01561","서울남부터미널점","서울특별시 서초구  효령로 292","남부터미널 118호","","37.4835466074664","127.015110886678","2016-02-04","","06:00","00:00",0,0,0,0,0,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01566","한국영상대점","세종특별자치시 장군면 대학길  56-15","","","36.4413605286861","127.209903186421","2016-02-15","","08:00","02:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01571","수원탑동점","경기도 수원시 권선구  탑동로11번길 58-16(탑동)","","","37.2701617898787","126.971856265138","2016-02-13","","06:00","01:00",0,0,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01572","청주라마다점","충청북도 청주시 청원구 충청대로 100(율량동)","","","36.665394056751","127.49372728411","2016-02-17","","07:00","01:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01588","사근초교점","서울특별시 성동구  사근동11길  12","","","37.5621581281974","127.04823688607","2016-02-29","","07:00","01:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
