"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"01710","경기광주지월점","경기도 광주시 초월읍 경수길 43(골든하우스)","","","37.4186240858276","127.288857224147","2016-04-05","","08:00","23:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01713","전남담양점","전라남도 담양군 담양읍 죽향대로 1166","","","35.309960351277","126.981486781955","2016-04-10","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01741","분당수내점","경기도 성남시 분당구 발이봉남로11번길  1","","","37.3650431790281","127.126459454078","2016-04-29","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01750","보령비치점","충청남도 보령시 해수욕장5길 38","","","36.307084313846","126.51640014307","2016-04-29","","11:00","22:00",0,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"01769","영등포공원점","서울특별시 영등포구 영신로20길 14","재가파크빌","","37.5154097250378","126.909187907541","2016-04-29","","07:00","01:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
