"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"06014","R성수역점","서울특별시 성동구 성수이로 113","1층","","37.5451422412538","127.057127702049","2019-06-04","","06:00","00:00",0,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06022","R단양늘푸른점","충청북도 단양군 단양읍 삼봉로 280","","","36.9816587235422","128.369206576445","2019-06-07","","06:00","01:00",1,1,0,1,1,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06024","대전판암센터점","대전광역시 동구 옥천로180번길 47-30","106-107호","","36.3164304254181","127.463209832297","2019-06-15","","07:00","01:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06029","목포와츠점","전라남도 목포시 남악로 165","","","34.8057075375432","126.456925045206","2019-06-05","","09:00","20:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06035","청라수변공원점","인천광역시 서구 중봉대로586번길 9-11","1층 126호","","37.5326679705796","126.65118147569","2019-06-12","","00:00","00:00",1,0,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06042","응암대림점","서울특별시 은평구 가좌로 211-1","","","37.5887297862867","126.918194274697","2019-06-15","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06046","하남광암점","경기도 하남시 초광산단동로 8","","","37.5283997343009","127.173144330964","2019-06-30","","06:00","22:00",0,1,0,0,1,0,0,0,0,0,1,0,0,"2026-04-29","2026-04-29"
"06047","공주차에너지점","충청남도 공주시 차령로 1846","차휴게소식당","","36.4794221493742","127.167353199653","2019-06-17","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06058","고성월평태광점","경상남도 고성군 고성읍 남해안대로 2238","","","34.9461524320197","128.344910434278","2019-06-14","","06:00","23:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06071","오이도뉴플러스점","경기도 시흥시 오이도중앙로 35-1","","","37.3449031992233","126.689975394745","2019-06-23","","08:00","02:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06081","아산선장파크점","충청남도 아산시 선장면 서부남로 432","","","36.7892159505384","126.906533266088","2019-06-27","","06:00","23:00",0,0,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"06125","SSG보정센터점","경기도 용인시 기흥구 용구대로 2467","","","37.3061292182982","127.105170952088","2019-06-28","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
