"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"03661","서현스카이파크호텔점","경기도 성남시 분당구 황새울로311번길 36(서현동)","","","37.3865396248408","127.121227429612","2017-12-14","","06:00","01:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03679","음성금왕점","충청북도 음성군 금왕읍 탑골길 43 (무극리)","","","36.9897401346462","127.586771462293","2017-12-09","","06:00","00:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03697","천안신방통정점","충청남도 천안시 동남구 통정6로 6(신방동)","","","36.7727956189524","127.135534879458","2017-12-11","","06:00","00:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03733","양정스마일점","부산광역시 부산진구 양지로 18(양정동)","","","35.1688686488684","129.069875097636","2017-12-06","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03762","포항아이너스점","경상북도 포항시 남구 연일읍 연일로 160-7","","","35.9969149012693","129.343291157307","2017-12-14","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03763","양산범어점","경상남도 양산시 물금읍 오봉로 7","","","35.326222562905","128.999747195959","2017-12-27","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03764","구로구일점","서울특별시 구로구 구일로4길 26","","","37.4915897871462","126.876274516388","2017-12-15","","07:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03770","청담본점","서울특별시 강남구 도산대로 57길 22","지하 1층","","37.5250914281937","127.041707048828","2017-12-28","","07:00","00:00",0,1,1,1,1,0,1,0,1,0,1,0,0,"2026-04-29","2026-04-29"
"03781","부평굴포천점","인천광역시 부평구 장제로249번길 10-2","","","37.5079185071962","126.730803828489","2017-12-24","","06:00","00:00",0,1,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03799","화성이화점","경기도 화성시 우정읍 남양만로 650","","","37.0417446628007","126.79889715569","2017-12-22","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03806","도화한나루점","인천광역시 미추홀구 한나루로585번길 8","","","37.4586113639987","126.671372003948","2017-12-23","","06:00","00:00",1,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03829","강서까치산점","서울특별시 강서구 강서로10길 19(화곡동)","루체비스타","","37.5303848293182","126.848917680352","2017-12-29","","06:00","00:00",0,0,1,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03850","세종부강문곡점","세종특별자치시 부강면 부강외천로 193","","","36.5288014873425","127.388620523588","2017-12-31","","06:00","22:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03852","수지구청역점","경기도 용인시 수지구 풍덕천로 107(풍덕천동)","","","37.3223733508415","127.093900579827","2017-12-30","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03855","원주조양병원점","강원특별자치도 원주시 소초면 치악로 2473","조양병원 1층","","37.3936629736531","127.984568116392","2017-12-29","","08:00","21:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
