"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"03939","춘천백령마을점","강원특별자치도 춘천시 공지로252번길 26","","","37.8655780058306","127.738256225747","2018-02-22","","00:00","00:00",1,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"03991","충대평생교육원점","충청북도 청주시 서원구 남들로 1","","","36.6185571085266","127.482611661461","2018-02-03","","05:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04007","대전태평새롬점","대전광역시 중구 유등천동로 468-2","","","36.3230173035774","127.388849156187","2018-02-09","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04011","동매힐스점","부산광역시 사하구 신산북로 91","","","35.0905778475836","128.974290744041","2018-02-10","","06:00","00:00",0,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04018","김포걸포점","경기도 김포시 걸포로 6","","","37.6322161900178","126.707215391621","2018-02-09","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04022","아산용화법원점","충청남도 아산시 용화로76번길 12","","","36.7776969839889","127.009946775998","2018-02-12","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04038","울산번영두산점","울산광역시 남구 수암로189번길 16-10","","","35.5281111448105","129.32821371343","2018-02-13","","07:00","01:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04047","익산어양주공점","전북특별자치도 익산시 부송1로 17","","","35.9574128889187","126.984211770224","2018-02-23","","07:00","01:00",0,0,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04054","김천덕곡에이스점","경상북도 김천시 무실7길 38","","","36.1130132765731","128.156664328055","2018-02-11","","06:00","00:00",0,1,0,0,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04059","동탄KTX밸리점","경기도 화성시 동탄첨단산업1로 14","","","37.2102235675982","127.091406813982","2018-02-26","","06:00","00:00",0,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"04065","부산동아대점","부산광역시 사하구 낙동대로536번길 18","","","35.1121424213275","128.96599218778","2018-02-28","","06:00","01:00",0,1,0,1,0,0,1,0,0,0,0,0,0,"2026-04-29","2026-04-29"
