"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"29836","신포랜드마크점","인천광역시 중구 개항로 10-2","","","37.4712880596419","126.6241214791","2025-12-04","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29872","마곡프리미엄점","서울특별시 강서구 공항대로 236","","","37.5585410180689","126.833754085705","2025-12-03","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29891","아산더퍼스트점","충청남도 아산시 배방읍 연화로 156","","","36.7869911828998","127.108346387234","2025-12-29","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29929","송리단길점","서울특별시 송파구 백제고분로45길 19","","","37.5097691697002","127.109319190485","2025-12-03","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29936","광주첨단본점","광주광역시 광산구 첨단강변로99번길 66","","","35.2157914508042","126.849027157494","2025-12-05","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29945","계양풍경채점","인천광역시 계양구 마장로544번길 7","1층","","37.5268138248576","126.706113936265","2025-12-04","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29947","마곡클라우드힐스점","서울특별시 강서구 마곡중앙8로1길 81","","","37.5685092627898","126.837632450912","2025-12-04","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29948","스타필드빌리지운정점","경기도 파주시 와석순환로515번길 70","","","37.7267513428942","126.76416336332098","2025-12-03","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"29949","대연중앙점","부산광역시 남구 못골번영로 71","","","35.1415883115494","129.088713518925","2025-12-04","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29950","일산식사점","경기도 고양시 일산동구 견달산로 249","","","37.6881708698199","126.819593884437","2025-12-01","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29952","동성로제일점","대구광역시 중구 동성로 42","","","35.8704646386506","128.595805902978","2025-12-04","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29953","태안청포대별주부점","충청남도 태안군 남면 청포대길 57-28","","","36.6376779550966","126.302219230158","2025-12-02","","06:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29957","SMART대경휴게소점","울산광역시 울주군 청량읍 남부순환도로 240","","","35.52834825548","129.268927828163","2025-12-02","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29959","당수센터점","경기도 수원시 권선구 당수로 112","1층 101호","","37.2841318067672","126.943075489708","2025-12-05","","06:00","20:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29960","광양이편한점","전라남도 광양시 중마청룡길 9","","","34.9405137941561","127.698580264068","2025-12-02","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29962","성동성수점","서울특별시 성동구 성수이로7길 1","","","37.5395051912209","127.054925816422","2025-12-15","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29969","SMART왕숙더퍼스트점","경기도 남양주시 진접읍 사릉로 810-10","/지번주소: 경기 남양주시 진접읍 연평리 782-4","","37.6868889112274","127.171316079038","2025-12-22","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29973","대전도룡프리미엄점","대전광역시 유성구 가정로 310","","","36.3854217758944","127.37731025074","2025-12-12","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29975","옥산신화점","경상북도 경산시 경산로44길 25","","","35.8278496609789","128.727746140374","2025-12-04","","06:00","00:00",0,1,0,1,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29978","SMART천안백석시티점","충청남도 천안시 서북구 한들1로 134-11","","","36.8343256745018","127.120115772037","2025-12-04","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29979","전북혁신센터점","전북특별자치도 전주시 덕진구 오공로 49","","","35.8363276310115","127.061273519314","2025-12-10","","06:00","01:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29980","시립베스트점","서울특별시 동대문구 망우로18가길 47","","","37.5881385572118","127.060766694095","2025-12-22","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29981","강서등마루점","서울특별시 강서구  등촌로51길 11 (등촌동)","","","37.5488240280557","126.862620187026","2025-12-03","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29983","SMART전주교대점","전북특별자치도 전주시 완산구 천경로 11","","","35.8079480646493","127.152400879983","2025-12-01","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29984","SMART전북대의대생활관점","전북특별자치도 전주시 덕진구 건지로 20(금암동)","혜민관","","35.8479659003147","127.141059767822","2025-12-01","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29985","전북대생활관점","전북특별자치도 전주시 덕진구 창포길 93(덕진동1가)","참빛1관","","35.8504738546794","127.127227286061","2025-12-01","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29986","SMART판교SK점","경기도 성남시 분당구 판교로 264","10층","","37.4027408795499","127.103309667907","2025-12-01","","08:00","19:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29990","충남대학교점","대전광역시 유성구 대학로 99(궁동)","충남대 BTL생활관","","36.3683281154744","127.341662059729","2025-12-01","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"29991","SMART한밭대생활관점","대전광역시 유성구 동서대로 125(덕명동)","","","36.3452663484108","127.305261969401","2025-12-01","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
