code,title,sido,sigungu,lat,lng,first_seen_at,last_seen_at
06926,동탄장지점,경기도,화성시,37.1586911834485,127.10451840943,2026-04-29,2026-04-29
06931,우정조암점,경기도,화성시,37.0848207548313,126.819582325807,2026-04-29,2026-04-29
06934,풍덕보은점,경기도,용인시,37.3242782547876,127.101186752547,2026-04-29,2026-04-29
06935,석모도점,인천광역시,강화군,37.6855835348487,126.317942818595,2026-04-29,2026-04-29
06939,인천정비단지점,인천광역시,미추홀구,37.441308526081,126.634743934944,2026-04-29,2026-04-29
06955,원주흥양로점,강원특별자치도,원주시,37.3830585057413,127.954281478397,2026-04-29,2026-04-29
06956,유성구암점,대전광역시,유성구,36.3520943190709,127.333992877042,2026-04-29,2026-04-29
06968,대전유천큰솔점,대전광역시,중구,36.3140611798182,127.38946487806,2026-04-29,2026-04-29
06981,명지국제공원점,부산광역시,강서구,35.0961206319238,128.924243543204,2026-04-29,2026-04-29
06983,검단왕길점,인천광역시,서구,37.6016352821291,126.655758489246,2026-04-29,2026-04-29
06985,청라국제도시점,인천광역시,서구,37.5336604838556,126.647441200644,2026-04-29,2026-04-29
06990,음성대소중앙점,충청북도,음성군,36.9662900408043,127.490678990252,2026-04-29,2026-04-29
06998,장안빌리지점,서울특별시,동대문구,37.571742008574,127.073001165931,2026-04-29,2026-04-29
07001,중랑장미공원점,서울특별시,중랑구,37.6136875288246,127.074253822033,2026-04-29,2026-04-29
07004,R상지BLOSSOM점,강원특별자치도,원주시,37.3681618473917,127.934766440007,2026-04-29,2026-04-29
07006,인천연수점,인천광역시,연수구,37.4227456660771,126.674221294588,2026-04-29,2026-04-29
07009,청주스마일점,충청북도,청주시,36.6355523514994,127.459682057944,2026-04-29,2026-04-29
07014,원주흥업두산점,강원특별자치도,원주시,37.2909148705023,127.917030037591,2026-04-29,2026-04-29
07023,전대후문점,광주광역시,북구,35.1748675932846,126.914139033241,2026-04-29,2026-04-29
07026,거제옥포덕산점,경상남도,거제시,34.8993489254498,128.685431060882,2026-04-29,2026-04-29
07029,광주극락점,광주광역시,서구,35.1675390859427,126.837457569455,2026-04-29,2026-04-29
07036,대치SK점,서울특별시,강남구,37.49629417224,127.060603087334,2026-04-29,2026-04-29
07040,사파법원점,경상남도,창원시,35.2216198885697,128.701373678471,2026-04-29,2026-04-29
07050,명지에코팰리스점,부산광역시,강서구,35.092845536726,128.90885863975,2026-04-29,2026-04-29
07065,중랑동일점,서울특별시,중랑구,37.6084250605412,127.079334014547,2026-04-29,2026-04-29
07081,운정유미어스점,경기도,파주시,37.7078290447174,126.759516147175,2026-04-29,2026-04-29
07082,감신대점,서울특별시,서대문구,37.5679167646618,126.961892367623,2026-04-29,2026-04-29
07083,독립기념관2호점,충청남도,천안시,36.7818719998049,127.230398111736,2026-04-29,2026-04-29
07084,대전선화아트점,대전광역시,중구,36.3339824781791,127.422793819547,2026-04-29,2026-04-29
07088,김포센터2호점,경기도,김포시,37.6002039135595,126.784251339358,2026-04-29,2026-04-29
07092,문정래미안점,서울특별시,송파구,37.4892043157404,127.130231968818,2026-04-29,2026-04-29
07096,신월으뜸점,서울특별시,양천구,37.5206086540918,126.84139632205,2026-04-29,2026-04-29
07099,HJ매그놀리아국제병원점,경기도,가평군,37.6911384328939,127.52137539485,2026-04-29,2026-04-29
07103,위례창곡점,경기도,성남시,37.4696160083946,127.148290516909,2026-04-29,2026-04-29
07104,응암초교점,서울특별시,은평구,37.5876957477095,126.921693064684,2026-04-29,2026-04-29
07105,상주무양점,경상북도,상주시,36.4180814988596,128.153255615027,2026-04-29,2026-04-29
07111,고한중앙점,강원특별자치도,정선군,37.1955890738473,128.862086509105,2026-04-29,2026-04-29
07112,R강릉월화거리점,강원특별자치도,강릉시,37.7538842643869,128.900051930803,2026-04-29,2026-04-29
07115,분당올림픽점,경기도,성남시,37.3808695570164,127.128664066262,2026-04-29,2026-04-29
07136,목포영흥점,전라남도,목포시,34.8047211376122,126.418492970146,2026-04-29,2026-04-29
07139,구수산도서관점,대구광역시,북구,35.9384128369496,128.553015014227,2026-04-29,2026-04-29
07145,연대제중학사점,서울특별시,서대문구,37.5638064365127,126.942930940634,2026-04-29,2026-04-29
07146,일산베스트점,울산광역시,동구,35.4978818155771,129.425154746487,2026-04-29,2026-04-29
07148,화성시청점,경기도,화성시,37.2005146715864,126.826489567198,2026-04-29,2026-04-29
07171,천안성거장미점,충청남도,천안시,36.8727193583548,127.200818708593,2026-04-29,2026-04-29
07173,광주고룡점,광주광역시,광산구,35.2094982722468,126.780882896537,2026-04-29,2026-04-29
07174,발산현대점,서울특별시,강서구,37.5470660846138,126.824285628464,2026-04-29,2026-04-29
07193,진천덕산점,충청북도,진천군,36.9092377827242,127.508262066588,2026-04-29,2026-04-29
07202,사상괘법점,부산광역시,사상구,35.1635162634752,128.985526283344,2026-04-29,2026-04-29
07204,군산문화점,전북특별자치도,군산시,35.9767088826819,126.703991841535,2026-04-29,2026-04-29
07214,김포마송원룸점,경기도,김포시,37.6837856249216,126.601687230084,2026-04-29,2026-04-29
07216,포항문덕점,경상북도,포항시,35.9608091277722,129.403226904402,2026-04-29,2026-04-29
07224,옥천이원점,충청북도,옥천군,36.2475973233499,127.621283648485,2026-04-29,2026-04-29
07225,조선대자연대점,광주광역시,동구,35.1392979045024,126.928194227806,2026-04-29,2026-04-29
07229,고려대역점,서울특별시,동대문구,37.5893530779058,127.036836629158,2026-04-29,2026-04-29
07232,천안성성센터점,충청남도,천안시,36.8403849518376,127.129751756371,2026-04-29,2026-04-29
07238,대전KT연수관2호점,대전광역시,서구,36.3365369093053,127.375246540594,2026-04-29,2026-04-29
07250,파주번영로점,경기도,파주시,37.7579021048763,126.766746286176,2026-04-29,2026-04-29
07252,포천청성점,경기도,포천시,37.872116314144,127.223396824323,2026-04-29,2026-04-29
07257,경대원룸점,대구광역시,북구,35.8918648182007,128.616885448306,2026-04-29,2026-04-29
07267,청평휴게소점,경기도,가평군,37.7183410315351,127.402011007447,2026-04-29,2026-04-29
07284,포항청림점,경상북도,포항시,35.9968646858962,129.407608208697,2026-04-29,2026-04-29
07290,경기광주역점,경기도,광주시,37.3996795846013,127.253535302914,2026-04-29,2026-04-29
07294,행촌독립문점,서울특별시,종로구,37.5745501111215,126.961736730684,2026-04-29,2026-04-29
