"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"25387","단양다누리점","충청북도 단양군 단양읍 별곡7길 4","부강상가 107호","","36.9851044196481","128.370147754471","2023-04-06","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"25395","R방학파스텔점","서울특별시 도봉구 방학로4길 72","","","37.6661259225754","127.038917966336","2023-04-07","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"25426","경주외동원룸점","경상북도 경주시 외동읍 계동2길 62-2","1층","","35.6760385032696","129.327740594873","2023-04-15","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"25428","R송파하모니점","서울특별시 송파구 백제고분로32길 17","","","37.5007298889007","127.095097750693","2023-04-05","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"25436","아산음봉동암점","충청남도 아산시 음봉면 연암산로 55-2","","","36.8499369728585","127.051006044314","2023-04-15","","00:00","00:00",1,1,1,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"25446","R화성매향스퀘어점","경기도 화성시 우정읍 매향석천로 8","","","37.0495555206281","126.767114533239","2023-04-12","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"25448","영종이오브릭스점","인천광역시 중구 백운로414번길 83-16","101","","37.5128723120418","126.524860880373","2023-04-02","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"25469","산호그린점","경상북도 포항시 북구 용두산길 47","1층 105호","","36.068049895415","129.38102542675","2023-04-03","","00:00","00:00",1,0,0,1,1,0,1,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"25486","한양수자인점","대구광역시 달서구 구마로46길 48","1층","","35.8348747479527","128.55264351747","2023-04-17","","00:00","00:00",1,1,1,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"25488","대구국제공항점","대구광역시 동구 공항로 221","","","35.8991086837334","128.639261532187","2023-04-09","","05:00","22:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
