"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"18614","[VM]MV인천글로벌캠퍼스점","인천광역시 연수구 송도문화로 119","인천글로벌캠퍼스 B1 학생라운지","","37.3752056474915","126.668778101486","2023-08-23","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26341","R제천바이오밸리점","충청북도 제천시 바이오밸리1로 54","","","37.1472925361962","128.167381464601","2023-08-05","","00:00","00:00",1,0,0,1,1,0,1,0,1,0,1,1,0,"2026-04-29","2026-04-29"
"26365","호계금호점","경기도 안양시 동안구 호성로 20","제근린생활동 제1층 103호 일부","","37.3635117746879","126.963798853329","2023-08-04","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"26378","뉴가산지웰점","서울특별시 금천구 가산로9길 12-8","110호","","37.4774170148555","126.890899119445","2023-08-06","","00:00","00:00",1,0,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"26379","음성대소기흥점","충청북도 음성군 대소면 대동로 809-5","","","36.9614525668491","127.495568924378","2023-08-04","","06:00","00:00",0,0,0,1,1,0,0,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"26395","리슈빌행복점","대구광역시 달성군 다사읍 대실역남로 33","상가 309동 101호,102호","","35.8544290340405","128.46662756728","2023-08-20","","00:00","00:00",1,1,0,1,1,0,0,0,0,0,1,1,0,"2026-04-29","2026-04-29"
"26396","계양하나점","인천광역시 계양구 용종로 78","상가동 121호, 122호","","37.5407328386885","126.742152937883","2023-08-04","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,1,1,0,"2026-04-29","2026-04-29"
"26399","뉴진영자이점","경상남도 김해시 진영읍 장등로19번길 93","","","35.3107617509993","128.727573980493","2023-08-05","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26401","R지산점","대구광역시 수성구 용학로 236","","","35.8204560697094","128.634134750216","2023-08-10","","06:00","01:00",1,1,0,1,1,0,1,0,0,0,0,1,0,"2026-04-29","2026-04-29"
"26405","병점주공1단지점","경기도 화성시 병점중앙로 107","상가동 101호","","37.2078146096093","127.040908271989","2023-08-09","","07:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26417","선학승현점","인천광역시 연수구 학나래로45번길 3","","","37.4254200445963","126.696491576792","2023-08-08","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"26420","원주IC점","강원특별자치도 원주시 북원로 2852","106호","","37.3978979202757","127.952960392299","2023-08-04","","04:00","21:00",0,0,0,1,1,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26422","송도국제캠핑장점","인천광역시 연수구 지식기반로 60","","","37.3615825200502","126.645876400098","2023-08-07","","00:00","00:00",1,0,0,1,0,0,1,0,1,0,0,1,0,"2026-04-29","2026-04-29"
"26426","R한성대창의관점","서울특별시 성북구 삼선교로16길 116","창의관 지하1층","","37.5832358514072","127.010390004805","2023-08-24","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26427","전농배봉로점","서울특별시 동대문구 서울시립대로 118","","","37.5808565279231","127.051739832859","2023-08-16","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26428","R시흥도원점","경기도 시흥시 신흥마을2길 7","","","37.4381155036181","126.777428133928","2023-08-11","","06:00","01:00",1,1,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"26429","전주광진점","전북특별자치도 전주시 완산구 덕적골3길 15","상가동 1층 5호","","35.7986134623538","127.145230684527","2023-08-10","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,1,0,0,"2026-04-29","2026-04-29"
"26431","노마드캠핑점","인천광역시 옹진군 영흥면 영흥로757번길 280","","","37.2633457120652","126.449757931788","2023-08-18","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26432","이천단월점","경기도 이천시 진상미로 1855","","","37.2136058550631","127.451105109877","2023-08-01","","06:00","00:00",0,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26435","아산탕정그랜드마크점","충청남도 아산시 탕정면 갈산교로 224","호반써밋그랜드마크6 상가 316동 603호","","36.795983512411","127.068724411344","2023-08-12","","00:00","00:00",1,1,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26437","군산조촌중앙점","전북특별자치도 군산시 조촌안3길 19","","","35.9721907321827","126.735562663566","2023-08-17","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"26438","금산진산점","충청남도 금산군 진산면 대둔산로 314","","","36.1390683037777","127.363688339186","2023-08-08","","00:00","00:00",1,0,0,1,1,0,1,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"26439","함안칠원용산점","경상남도 함안군 칠원읍 구성길 21","","","35.3061371418158","128.518060851529","2023-08-10","","00:00","00:00",1,1,0,1,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
"26441","정왕대로점","경기도 시흥시 정왕대로143번길 34","102호, 106호","","37.3525502691789","126.733844057962","2023-08-12","","06:00","01:00",1,0,0,0,1,0,0,0,1,0,0,0,0,"2026-04-29","2026-04-29"
