"code","title","address","address_detail","phone","lat","lng","open_date","end_date","start_hhmm","end_hhmm","is_24h","svc_parcel","svc_atm","svc_wine","svc_coffee","svc_smoothie","svc_apple","svc_toto","svc_auto","svc_pickup","svc_chicken","svc_noodle","tobacco_license","first_seen_at","last_seen_at"
"30499","광양성호1차점","전라남도 광양시 광장로 112-20","성호아파트 상가 109동 104호","","34.9336755703544","127.696678013692","2026-05-15","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30509","안산랜드마크점","경기도 안산시 상록구 안산대학로 131","102~105호","","37.3110467966608","126.871966929088","2026-05-08","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30531","학익예찬점","인천광역시 미추홀구 학익소로 5","","","37.4462883997671","126.667717095658","2026-05-13","","06:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30532","지축라코드점","경기도 고양시 덕양구 지정로 10","1층 112,113호","","37.6464628743287","126.916318696941","2026-05-06","","06:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30552","엄궁하늘채점","부산광역시 사상구 엄궁로 142","","","35.1260755149312","128.978290600651","2026-05-10","","06:00","01:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30553","사하신동양점","부산광역시 사하구 낙동대로 267","102,103,105호","","35.0989126730666","128.987824550616","2026-05-03","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30555","한강르네상스난지1호점","서울특별시 마포구 마포나루길 316","","","37.5601112467948","126.888215006763","2026-05-04","","08:00","23:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30559","R광주플래티넘점","광주광역시 광산구 우산로107번길 67","제118동 1층 107,108호","","35.1606391438658","126.812818666793","2026-05-06","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30563","도봉행정타운점","서울특별시 도봉구 마들로 664","","","37.6694286200145","127.046459254284","2026-05-25","","07:00","02:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30564","포항흥해성곡점","경상북도 포항시 북구 흥해읍 도음로 965-2","","","36.079010142565","129.339442972664","2026-05-21","","06:00","00:00",0,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30567","성수아트점","서울특별시 성동구 왕십리로4길 10","지상 1층","","37.5455780079168","127.045872166016","2026-05-11","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
"30568","구리롯데캐슬점","경기도 구리시 경춘로 199","","","37.6008603492531","127.137187918096","2026-05-08","","00:00","00:00",1,0,0,0,0,0,0,0,0,0,0,0,0,"2026-04-29","2026-04-29"
